



















      1 1 2018 274  0.000 9999.99    0.00    0.00    0.00    0.00
      2 0 2018 274  1.000  101.46    0.00    0.00    0.00    0.00
      3 0 2018 274  2.000  110.66    0.00    0.00    0.00    0.00
      4 0 2018 274  3.000  127.57    0.00    0.00    0.00    0.00
      5 0 2018 274  4.000  151.28    0.00    0.00    0.00    0.00
      6 0 2018 274  5.000  168.61    0.00    0.00    0.00    0.00
      7 0 2018 274  6.000  180.31    0.00    0.00    0.00    0.00
      8 0 2018 274  7.000  182.59    0.00    0.00    0.00    0.00
      9 0 2018 274  8.000  169.40    0.00    0.00    0.00    0.00
     10 0 2018 274  9.000  149.20    0.00    0.00    0.00    0.00
     11 0 2018 274 10.000  128.07    0.00    0.00    0.00    0.00
     12 0 2018 274 11.000  105.36    0.00    0.00    0.00    0.00
     13 0 2018 274 12.000   91.59    0.00    0.00    0.00    0.00
     14 0 2018 274 13.000   89.88    0.00    0.00    0.00    0.00
     15 0 2018 274 14.000   98.59    0.00    0.00    0.00    0.00
     16 0 2018 274 15.000  115.69    0.00    0.00    0.00    0.00
     17 0 2018 274 16.000  138.72    0.00    0.00    0.00    0.00
     18 0 2018 274 17.000  163.66    0.00    0.00    0.00    0.00
     19 0 2018 274 18.000  180.22    0.00    0.00    0.00    0.00
     20 0 2018 274 19.000  189.26    0.00    0.00    0.00    0.00
     21 0 2018 274 20.000  188.55    0.00    0.00    0.00    0.00
     22 0 2018 274 21.000  178.33    0.00    0.00    0.00    0.00
     23 0 2018 274 22.000  157.72    0.00    0.00    0.00    0.00
     24 0 2018 274 23.000  135.93    0.00    0.00    0.00    0.00
     25 0 2018 275  0.000  121.45    0.00    0.00    0.00    0.00
     26 0 2018 275  1.000  116.88    0.00    0.00    0.00    0.00
     27 0 2018 275  2.000  108.97    0.00    0.00    0.00    0.00
     28 0 2018 275  3.000  119.39    0.00    0.00    0.00    0.00
     29 0 2018 275  4.000  129.33    0.00    0.00    0.00    0.00
     30 0 2018 275  5.000  146.97    0.00    0.00    0.00    0.00
     31 0 2018 275  6.000  161.64    0.00    0.00    0.00    0.00
     32 0 2018 275  7.000  168.85    0.00    0.00    0.00    0.00
     33 0 2018 275  8.000  168.88    0.00    0.00    0.00    0.00
     34 0 2018 275  9.000  161.87    0.00    0.00    0.00    0.00
     35 0 2018 275 10.000  142.97    0.00    0.00    0.00    0.00
     36 0 2018 275 11.000  125.78    0.00    0.00    0.00    0.00
     37 0 2018 275 12.000  112.12    0.00    0.00    0.00    0.00
     38 0 2018 275 13.000  102.06    0.00    0.00    0.00    0.00
     39 0 2018 275 14.000  100.34    0.00    0.00    0.00    0.00
     40 0 2018 275 15.000  107.70    0.00    0.00    0.00    0.00
     41 0 2018 275 16.000  120.28    0.00    0.00    0.00    0.00
     42 0 2018 275 17.000  137.75    0.00    0.00    0.00    0.00
